ID,Date,Address,Suite,PermitType,ConstructionCost,OwnerName,Contractor,CleanAddress,MatchType,MatchAddress,parcelId,lat,lng
 170163,2012/06/19 00:00:00.000,101 HELM ST,,REMOD. GEN. BUSINESS OFFICE/BLDG., 500000.0,GATEWAY TO LEXINGTON/TURNER DEVELOPMENT,GATEWAY TO LEXINGTON/TURNER DEVELOPMENT,101 HELM ST,Block Level,HELM ST,,-84.457024618860103,38.042290663553224
 175928,2013/05/07 00:00:00.000,725 STONE RD,,"GRADING COMMERCIAL, PUBLIC PROJECTS", 0.0,COMMUNITY MONTESSORI SCHOOL OF KY,ADVANCED MULCHING TECHNOLOGIES INC,725 STONE RD,Block Level,STONE RD,,-84.533766204041086,38.000716342346514
 167123,2012/01/11 00:00:00.000,1037 N LIMESTONE,,ZONING COMPLIANCE PERMIT (N/C), 0.0,THE BUTTER FACTORY,THE BUTTER FACTORY,1037 N LIMESTONE,Block Level,N LIMESTONE,,-84.477627826192872,38.060046057056603
 186994,2015/01/06 00:00:00.000,333 E SHORT ST,,REMOD. GEN. BUSINESS OFFICE/BLDG., 85000.0,"SABLE HOLDINGS, LLC","SABLE HOLDINGS, LLC",333 E SHORT ST,Block Level,E SHORT ST,,-84.491696139924883,38.043235358016325
 168709,2012/04/17 00:00:00.000,3522 CREEKWOOD DR,,"MECHANICAL COMM. $2,001-$10,000", 0.0,CHINOE CREEK APARTMENTS,FAYETTE HEATING & AIR CONDITIONING,3522 CREEKWOOD DR,Block Level,CREEKWOOD DR,,-84.479561056685327,37.996527908386774
 174946,2013/03/18 00:00:00.000,4309 EVANGELINE LN,,"MECHANICAL, SINGLE FAMILY", 0.0,BALL HOMES,STIVERS HVAC INC,4309 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 169513,2012/05/23 00:00:00.000,199 N LIMESTONE,,"MECHANICAL COMM. $2,001-$10,000", 0.0,FRANCAIS,AIRECONOMICS,199 N LIMESTONE,Block Level,N LIMESTONE,,-84.494592564669119,38.04808898454376
 173084,2012/11/16 00:00:00.000,2765 BURNT MILL RD,,SINGLE FAMILY RESIDENCE, 75000.0,"JEFF CO, LLC",HARMONY HOME BUILDERS LLC,2765 BURNT MILL RD,Block Level,BURNT MILL RD,,-84.556639528828171,38.082277993417556
 164232,2011/06/27 00:00:00.000,2308 SIR BARTON WAY,STE:190,SIGNS , 100.0,MILL WINERY,MILL WINERY,2308 SIR BARTON WAY,Block Level,SIR BARTON WAY,,-84.422371658560849,38.022921228790146
 166001,2011/10/11 00:00:00.000,409 W NEW CIRCLE RD,,REMODELING RESTAURANT, 98000.0,SUBWAY/CHINTO PAEL,WILSON CONSTRUCTION,409 W NEW CIRCLE RD,Block Level,W NEW CIRCLE RD,,-84.477110055808254,38.0710874448501
 170933,2012/07/30 00:00:00.000,250 PLAZA DR,,ZONING COMPLIANCE PERMIT (N/C), 0.0,SALON ON PLAZA,SALON ON PLAZA,250 PLAZA DR,Block Level,PLAZA DR,,-84.520889338042608,38.014175894443071
 173054,2012/11/15 00:00:00.000,4285 EVANGELINE LN,,TOWNHOUSE, 50000.0,R M L CONTRUCTION,R M L CONSTRUCTION LLC,4285 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 175009,2013/03/20 00:00:00.000,4371 HARRODSBURG RD #105,,ZONING COMPLIANCE PERMIT (N/C), 0.0,LITTLE PINK PRINCESSES,MISTY BECKSTED,4371 HARRODSBURG RD,Block Level,OLD HARRODSBURG RD,,-84.584326813387079,37.996307978717638
 175009,2013/03/20 00:00:00.000,4371 HARRODSBURG RD #105,,ZONING COMPLIANCE PERMIT (N/C), 0.0,LITTLE PINK PRINCESSES,MISTY BECKSTED,4371 HARRODSBURG RD,Block Level,HARRODSBURG RD,,-84.584303356534079,37.99614167229749
 181212,2014/02/25 00:00:00.000,1781 SHARKEY WAY,STE 120,REMOD. GEN. BUSINESS OFFICE/BLDG., 66000.0,DENNIS ANDERSON,HARMONY HOME BUILDERS LLC,1781 SHARKEY WAY,Block Level,SHARKEY WAY,,-84.530566232195255,38.068457253366823
 171720,2012/09/04 00:00:00.000,3060 LAKECREST CIR,,"REMODELING HOTEL, MOTEL, LODGE HOUSE ", 14000.0,HAMPTON INN,"CALTEX RENOVATIONS, INC. ",3060 LAKECREST CIR,Block Level,LAKECREST CIR,,-84.553773851704378,38.015367205953744
 168059,2012/03/14 00:00:00.000,4336 KENNY LN,,"WRECKING STRUCTURES, RESIDENTIAL", 20000.0,RICHARD & SUE MASSON,ENVIRONMENTAL RESOURCES INC,4336 KENNY LN,Block Level,KENNY LN,,-84.413337797731117,38.130324470897079
 186625,2014/12/05 00:00:00.000,1953 NICHOLASVILLE RD,HAMPTON INN,"MECHANICAL COMM. $700,001-$800,000", 0.0,HAMPTON INN  GREER LLC,CLIMATEC LLC,1953 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.516400931784148,38.012142259437617
 165185,2011/10/24 00:00:00.000,720 HENRY CLAY BLVD,,REMODELING RESTAURANT, 200000.0,SHOPPES @ HC BLVD,SHOPPES @ HC BLVD,720 HENRY CLAY BLVD,Block Level,HENRY CLAY BLVD,,-84.465072441313666,38.037595760953607
 173057,2012/11/15 00:00:00.000,4293 EVANGELINE LN,,TOWNHOUSE, 50000.0,R M L CONTRUCTION,R M L CONSTRUCTION LLC,4293 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 182380,2014/04/29 00:00:00.000,816 DE ROODE ST,,TOWNHOUSE <1500 SQ FT, 100000.0,LFUCG ,A U CONSTRUCTION LLC,816 DE ROODE ST,Block Level,DE ROODE ST,,-84.511952713456722,38.049483498107065
 175769,2013/04/30 00:00:00.000,4009 ORIENTATE WAY,,"MECHANICAL, SINGLE FAMILY", 0.0,GAINESWAY FARM,SERVICE PLUS HEATING & A C INC,4009 ORIENTATE WAY,Block Level,ORIENTATE WAY,,-84.392401070620238,38.096175066499121
 169247,2012/05/11 00:00:00.000,2303 WOODHILL DR,,ZONING COMPLIANCE PERMIT, 0.0,SLEEP OUTFITTERS,SLEEP OUTFITTERS,2303 WOODHILL DR,Block Level,WOODHILL DR,,-84.454961627060953,38.017413537561104
 181129,2014/02/19 00:00:00.000,423 FAIRDALE DR,,"FENCE, RESIDENTIAL", 100.0,ELNA M PHILLIPS ,ELNA M PHILLIPS ,423 FAIRDALE DR,Block Level,FAIRDALE DR,,-84.51640245720543,38.072239365699794
 162108,2011/02/15 00:00:00.000,441 SOUTHLAND DR,,"MECHANICAL COMM. $2,001-$10,000", 0.0,JANET JORDAN,AIR TECH INC,441 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.527614149031194,38.01931141492058
 172822,2012/11/02 00:00:00.000,4211 EVANGELINE LN,,"MECHANICAL, SINGLE FAMILY", 0.0,BALL HOMES INC,STIVERS HVAC INC,4211 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 164315,2011/06/30 00:00:00.000,223 DEVONIA AVE,,GRADING RESIDENTIAL, 0.0,HABITAT FOR HUMANITY,HABITAT FOR HUMANITY,223 DEVONIA AVE,Block Level,DEVONIA AVE,,-84.474226580738446,38.058013233972893
 168792,2012/04/19 00:00:00.000,218 PATCHEN DR,APT 517,FIRELOSS MULTI-FAMILY, 57000.0,MIKE MACKIN,MIKE MACKIN,218 PATCHEN DR,Block Level,PATCHEN DR,,-84.457275850333943,38.007209002736239
 183399,2014/06/20 00:00:00.000,3545 NICHOLASVILLE RD,,"MECHANICAL COMM. $300,001-$400,000", 360000.0,THE CHEESECAKE FACTORY,FREI PLUMBING INC,3545 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.525643828525205,37.987373447988446
 176014,2013/05/09 00:00:00.000,680 BYRD THURMAN DR,,LAND DISTURBANCE PERMIT COMMERCIAL, 0.0,LFUCG,"HOWELL CONTRACTORS, INC",680 BYRD THURMAN DR,Block Level,BYRD THURMAN DR,,-84.548447976579837,38.066305695767404
 174709,2013/03/05 00:00:00.000,2398 WOODHILL DR,,ZONING COMPLIANCE PERMIT (N/C), 0.0,REBECCA LUNSFORD,REBECCA LUNSFORD,2398 WOODHILL DR,Block Level,WOODHILL DR,,-84.454961627060953,38.017413537561104
 164679,2011/07/22 00:00:00.000,1360 ELIZABETH ST,,SINGLE FAMILY RESIDENCE, 125000.0,BRIAN RIGHTLER,SILLS PAINTING MAINTENANCE & CLEANING,1360 ELIZABETH ST,Block Level,ELIZABETH ST,,-84.513453942454618,38.028128167974685
 186024,2014/10/28 00:00:00.000,1588 LEESTOWN RD,STE 120,REMOD. GEN. BUSINESS OFFICE/BLDG., 15000.0,ADVANCE AMERICA,SCOTT GENERAL CONTRACTING,1588 LEESTOWN RD,Block Level,LEESTOWN RD,,-84.524576484955745,38.066429631669877
 185924,2014/10/23 00:00:00.000,4383 OLD HARRODSBURG RD,STE 140,SIGNS , 4250.0,SLONE DENTAL,RUGGLES SIGN COMPANY,4383 OLD HARRODSBURG RD,Block Level,OLD HARRODSBURG RD,,-84.584326813387079,37.996307978717638
 177265,2013/07/09 00:00:00.000,440 HOLLOW CREEK RD,BUILDING E,"MECHANICAL COMM. $10,001-$25,000", 0.0,PADDOCK APARTMENTS ,DISPONETTE SERVICE CO INC,440 HOLLOW CREEK RD,Block Level,HOLLOW CREEK RD,,-84.476692557782755,38.073781660142522
 179323,2013/10/22 00:00:00.000,3313 GONDOLA DR,,"FENCE, RESIDENTIAL", 1200.0,MIKE CUNNINGHAM,FAYETTE FENCE COMPANY,3313 GONDOLA DR,Block Level,GONDOLA DR,,-84.567174136690397,38.013584071437066
 169193,2012/05/09 00:00:00.000,2433 NICHOLASVILLE RD,,WRECKING COMMERCIAL, 5000.0,"PANDA RESTAURANT GROUP, INC",SUPERIOR DEMOLITION INC,2433 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.519881564274499,38.002332035735087
 176432,2013/05/30 00:00:00.000,2428 PALUMBO DR,120,ZONING COMPLIANCE PERMIT (N/C), 0.0,TRIPLE CROWN AUTO GLASS,,2428 PALUMBO DR,Block Level,PALUMBO DR,,-84.443520854941127,38.016271260454594
 165635,2011/09/30 00:00:00.000,165 CANARY RD,,REMOD. GEN. BUSINESS OFFICE/BLDG., 12000.0,EXPANSIVE ART,LEXINGTON HOUSE PAINTING & RESTORATION,165 CANARY RD,Block Level,CANARY RD,,-84.519209857392298,37.993766051666114
 184988,2014/09/02 00:00:00.000,4383 OLD HARRODSBURG RD,,SIGNS , 3434.96,EYE LEVEL LEARNING CENTER,INSTANT SIGNS II,4383 OLD HARRODSBURG RD,Block Level,OLD HARRODSBURG RD,,-84.584326813387079,37.996307978717638
 174560,2013/02/26 00:00:00.000,3320 NICHOLASVILLE RD,,"MECHANICAL COMM. $10,001-$25,000", 0.0,BED BATH AND BEYOND,FRANTZ INC,3320 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.523996323575872,37.990742654501076
 184470,2014/08/05 00:00:00.000,601 HILL N DALE RD,,"MECHANICAL COMM. $25,001-$50,000", 72000.0,MARY QUEEN HOLY ROSARY ,PERFECTION GROUP INC,601 HILL N DALE RD,Block Level,HILL N DALE RD,,-84.538310132270723,38.014925234384435
 181928,2014/04/08 00:00:00.000,501 DARBY CREEK RD,STE 49,ZONING COMPLIANCE PERMIT (N/C), 0.0,DESIGN TEAM SALON,DESIGN TEAM SALON,501 DARBY CREEK RD,Block Level,DARBY CREEK RD,,-84.431243028000466,38.007572389253212
 171251,2012/08/13 00:00:00.000,828 E HIGH ST,,SIGNS , 1500.0,DAVID DAUGHERTY,SOUTHERN TENT & AWNING CO,828 E HIGH ST,Block Level,E HIGH ST,,-84.48991711149344,38.030860641008623
 186259,2015/01/15 00:00:00.000,219 SOUTHLAND DR,,"GEN. BUSINESS OFFICE, OFFICE BLDG.", 180000.0,"M D R CENTERS, LLC",HOMES BY RECKELHOFF LLC,219 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.521159454795438,38.01361836755688
 183179,2014/06/03 00:00:00.000,933 DAWSON SPRINGS WAY,,SINGLE FAMILY RESIDENCE, 100000.0,THE BRIGGS COMPANY,"BRIGGS COMPANY, THE",933 DAWSON SPRINGS WAY,Block Level,DAWSON SPRINGS WAY,,-84.485652677956779,38.081217613650388
 162094,2011/02/15 00:00:00.000,555 S LIMESTONE,,SIGNS , 1000.0,PRINCE HOOKAH BAR,SHERROD SIGN CO,555 S LIMESTONE,Block Level,S LIMESTONE,,-84.507205781831686,38.038053068898343
 185240,2014/09/16 00:00:00.000,729 LANE ALLEN RD,,RETAIL SALES REMODELING, 1500.0,EXPRESS WIRELESS & SMOKE PLACE,EXPRESS WIRELESS & SMOKE PLACE,729 LANE ALLEN RD,Block Level,LANE ALLEN RD,,-84.53650668809388,38.02772182794898
 170985,2012/08/06 00:00:00.000,197 OLD WOOLEN MILL LN,,GRADING RESIDENTIAL, 0.0,HARMONY HOME BUILDERS,HARMONY HOME BUILDERS LLC,197 OLD WOOLEN MILL LN,Block Level,OLD WOOLEN MILL LN,,-84.556134014724094,38.084155547627752
 163514,2011/05/12 00:00:00.000,227 N LIMESTONE,,"MECHANICAL COMM. $2,001-$10,000", 0.0,LESME ROMERO,DISPONETTE SERVICE CO INC,227 N LIMESTONE,Block Level,N LIMESTONE,,-84.493860296834384,38.048601268818558
 163514,2011/05/12 00:00:00.000,227 N LIMESTONE,,"MECHANICAL COMM. $2,001-$10,000", 0.0,LESME ROMERO,DISPONETTE SERVICE CO INC,227 N LIMESTONE,Block Level,N LIMESTONE,,-84.493590089118882,38.048796976020213
 185589,2014/10/03 00:00:00.000,1667 WHARTON WAY,,"MECHANICAL, SINGLE FAMILY", 3692.0,BALL HOMES INC,STIVERS HVAC INC,1667 WHARTON WAY,Block Level,WHARTON WAY,,-84.394532810152739,38.018228347541402
 166402,2011/11/09 00:00:00.000,108 ESPLANADE,STE 310,REMOD. GEN. BUSINESS OFFICE/BLDG., 150000.0,TRITON CONTAINER INTERNATIONAL,J M B A INC,108 ESPLANADE,Block Level,ESPLANADE,,-84.494385763954483,38.044462201751593
 171417,2012/08/21 00:00:00.000,1800 MERCER RD,,"PARKING LOTS, PAVING COMMERCIAL", 1200.0,UPS,WOODFORD EXCAVATION & TRANSPORT INC,1800 MERCER RD,Block Level,MERCER RD,,-84.528193031660535,38.076669291152157
 169797,2012/06/05 00:00:00.000,1747 ALEXANDRIA DR,,ZONING COMPLIANCE PERMIT (N/C), 0.0,USA FIREWORKKS,USA FIREWORKKS,1747 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552445647742644,38.039331133880502
 183820,2014/07/01 00:00:00.000,4371 OLD HARRODSBURG RD,STE 105,REMOD. GEN. BUSINESS OFFICE/BLDG., 64880.0,"SOUTH ELKHORN VILLAGE, LLC",HOMES BY ANDERSON-TATE LLC,4371 OLD HARRODSBURG RD,Block Level,OLD HARRODSBURG RD,,-84.584326813387079,37.996307978717638
 174474,2013/02/21 00:00:00.000,396 MEIJER WAY,,SIGNS , 2500.0,MEIJERS,LOUISVILLE SIGN CO,396 MEIJER WAY,Block Level,MEIJER WAY,,-84.531694861468836,37.994694881209064
 178018,2013/08/19 00:00:00.000,1616 LEESTOWN RD,,SIGNS , 39600.0,KROGER CO.,HADLEY SIGN SOLUTIONS LLC,1616 LEESTOWN RD,Block Level,OLD LEESTOWN RD,,-84.526892486361248,38.068278228087294
 178018,2013/08/19 00:00:00.000,1616 LEESTOWN RD,,SIGNS , 39600.0,KROGER CO.,HADLEY SIGN SOLUTIONS LLC,1616 LEESTOWN RD,Block Level,LEESTOWN RD,,-84.526224295043377,38.06748029958117
 174059,2013/01/29 00:00:00.000,1248 VERSAILLES RD,,REMODELING RECREATIONAL FACILITY, 75000.0,SKATERS PARADISE,THOUGHTSPACE PLLC,1248 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.520622773721314,38.050001897383702
 164450,2011/07/08 00:00:00.000,349 VIRGINIA AVE,STE:120,SIGNS , 425.0,LEXINGTON BARTENDING SCHOOL,SHERROD SIGN CO,349 VIRGINIA AVE,Block Level,VIRGINIA AVE,,-84.514437285050803,38.03791907740289
 164450,2011/07/08 00:00:00.000,349 VIRGINIA AVE,STE:120,SIGNS , 425.0,LEXINGTON BARTENDING SCHOOL,SHERROD SIGN CO,349 VIRGINIA AVE,Block Level,OLD VIRGINIA AVE,,-84.513699165915554,38.037370138086558
 182604,2014/05/08 00:00:00.000,1061 BRIDLEWOOD LN,,"FENCE, RESIDENTIAL", 3600.0,TOM HATFIELD,MYERS FENCING,1061 BRIDLEWOOD LN,Block Level,BRIDLEWOOD LN,,-84.481166385414994,37.944923020790995
 167759,2012/02/27 00:00:00.000,744 LIBERTY RIDGE LN,,"MECHANICAL, SINGLE FAMILY", 0.0,LIBERTY RIDGE SR LIVING,CLIMATE CONTROL CORPORATION,744 LIBERTY RIDGE LN,Block Level,LIBERTY RIDGE LN,,-84.437662770046614,38.017729420076925
 168712,2012/04/17 00:00:00.000,153 MOORE DR,,"MECHANICAL COMM. $2,001-$10,000", 0.0,WEBB COMPANIES,SUTER MECHANICAL INC,153 MOORE DR,Block Level,MOORE DR,,-84.522262931676948,38.000131635044802
 163262,2011/05/06 00:00:00.000,1315 WINCHESTER RD,STE 351,RETAIL SALES REMODELING, 52000.0,COLOR-TYME,B C WOOD CONSTRUCTION LLC,1315 WINCHESTER RD,Block Level,WINCHESTER RD,,-84.457765901744139,38.042805514169956
 168025,2012/03/13 00:00:00.000,3347 TATES CREEK RD,,"MECHANICAL COMM. $2,001-$10,000", 0.0,LANSDOWNE COMPANY,CLIMATE CONTROL CORPORATION,3347 TATES CREEK RD,Block Level,TATES CREEK RD,,-84.495716322461789,37.996659551332684
 184656,2014/08/13 00:00:00.000,1317 CENTRE PKWY,1333 C,"MECHANICAL, MULTI-FAMILY", 0.0,CENTRE MEADOWS LLC,THORNBERRY BROS INC,1317 CENTRE PKWY,Block Level,CENTRE PKWY,,-84.476330888570672,37.980774816397123
 180176,2013/12/10 00:00:00.000,845 GLASFORD SQ,UNIT 106,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,845 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 177231,2013/07/08 00:00:00.000,369 W VINE ST,,"MECHANICAL COMM. $25,001-$50,000", 0.0,HILTON LEXINGTON DOWNTOWN ,ALLSTATE HEATING & COOLING INC,369 W VINE ST,Block Level,W VINE ST,,-84.500280138313727,38.047937452748315
 187361,2015/02/02 00:00:00.000,865 GLASFORD SQ,#101,"MECHANICAL, SINGLE FAMILY", 4153.12,RML CONSTRUCTION LLP,STIVERS HVAC INC,865 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 166302,2011/11/01 00:00:00.000,1060 CHINOE RD,STE: 132,SIGNS , 2000.0,FAST TRACK FITNESS,JARBOE CONSTRUCTION INC,1060 CHINOE RD,Block Level,CHINOE RD,,-84.480792533096306,37.997794244578706
 181344,2014/03/05 00:00:00.000,2255 BUENA VISTA RD,,"SWIMMING POOL, COMM ", 46975.0,"NILAKANTHA, LLC",GEDDES POOLS INC,2255 BUENA VISTA RD,Block Level,BUENA VISTA RD,,-84.427127990504957,38.042649622753878
 178035,2013/08/15 00:00:00.000,112 MT TABOR RD.,,ZONING COMPLIANCE PERMIT (N/C), 0.0,LIMELIGHT DANCE COMPANY,LIMELIGHT DANCE COMPANY,112 MT TABOR RD.,Block Level,MT TABOR RD,,-84.451944970788404,38.004675139254594
 178035,2013/08/15 00:00:00.000,112 MT TABOR RD.,,ZONING COMPLIANCE PERMIT (N/C), 0.0,LIMELIGHT DANCE COMPANY,LIMELIGHT DANCE COMPANY,112 MT TABOR RD.,Block Level,N MT TABOR RD,,-84.447836565561872,38.007732533197817
 180242,2013/12/10 00:00:00.000,870 GLASFORD SQ,UNIT 108,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,870 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 181865,2014/04/04 00:00:00.000,1950 CAMBRIDGE DR,,ZONING COMPLIANCE HOME OFFICE (N/C), 0.0,KEREN BAUTISTA,KEREN BAUTISTA,1950 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.544533582545441,38.050138997908228
 173272,2012/11/30 00:00:00.000,4288 EVANGELINE LN,,TOWNHOUSE, 50000.0,RML CONTRUCTION,R M L CONSTRUCTION LLC,4288 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 186007,2014/10/29 00:00:00.000,828 E HIGH ST,,SIGNS , 500.0,SIMPLY BLUE SALON,SOUTHERN TENT & AWNING CO,828 E HIGH ST,Block Level,E HIGH ST,,-84.48991711149344,38.030860641008623
 177451,2013/07/17 00:00:00.000,1465 ALEXANDRIA DR,,ZONING COMPLIANCE PERMIT (N/C), 0.0,AGUA CALIENTES,PANADERIA AGUA CALIENTES,1465 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552062494718655,38.047748595488578
 183663,2014/06/24 00:00:00.000,1500 VERSAILLES RD,,ZONING COMPLIANCE PERMIT (N/C), 0.0,A & G PAVING & SEALCOATING,A & G PAVING & SEALCOATING,1500 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527641631020273,38.049328673552843
 186156,2014/11/04 00:00:00.000,3367 TATES CREEK RD,,"MECHANICAL COMM. $10,001-$25,000", 11386.0,LANSDOWNE COMPANY,FAYETTE HEATING & AIR CONDITIONING,3367 TATES CREEK RD,Block Level,TATES CREEK RD,,-84.49541620942027,37.994237942596087
 175848,2013/05/03 00:00:00.000,808 E HIGH ST,,SIGNS , 5000.0,STARBUCKS,SEBASTIAN SIGN & CRANE SERVICE INC,808 E HIGH ST,Block Level,E HIGH ST,,-84.48991711149344,38.030860641008623
 181513,2014/03/17 00:00:00.000,736 W MAIN ST,,"MECHANICAL COMM. $2,001-$10,000", 5097.0,SALVATION ARMY ,FAYETTE HEATING & AIR CONDITIONING,736 W MAIN ST,Block Level,W MAIN ST,,-84.505033687404108,38.053532876428051
 166840,2011/12/15 00:00:00.000,1535 LAKEWOOD DR,,"FENCE, RESIDENTIAL", 9000.0,JOE MINOR,A & W FENCE COMPANY INC,1535 LAKEWOOD DR,Block Level,LAKEWOOD DR,,-84.48131632224819,38.011865089168047
 183133,2014/06/04 00:00:00.000,1315 WINCHESTER RD,STE 325,"MECHANICAL COMM. $2,001-$10,000", 20000.0,DICKEY'S PARBEQUE,HONEYCUTT MECHANICAL CONTRACTORS INC,1315 WINCHESTER RD,Block Level,WINCHESTER RD,,-84.457765901744139,38.042805514169956
 186860,2014/12/22 00:00:00.000,855 GLASFORD SQ,#104,"MECHANICAL, SINGLE FAMILY", 2153.15,RML CONSTRUCTION LLP,STIVERS HVAC INC,855 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 179389,2013/10/30 00:00:00.000,3097 TODDS RD,,SIGNS , 990.0,"CHERRY HOUSE PROPERTIES, INC",ANCHOR SIGN INC,3097 TODDS RD,Block Level,OLD TODDS RD,,-84.42379664049777,38.009642789941999
 163013,2011/04/12 00:00:00.000,3489 LANSDOWNE DR,,"SWIMMING POOL, COMM ", 55000.0,WILLIAMS LAND CORP (THE CREEKS OF LANSDOWNE),RYAN POOLS INC,3489 LANSDOWNE DR,Block Level,LANSDOWNE DR,,-84.513977328340189,37.989830593573849
 184653,2014/08/13 00:00:00.000,1317 CENTRE PKWY,1333 A,"MECHANICAL, MULTI-FAMILY", 0.0,CENTRE MEADOWS LLC,THORNBERRY BROS INC,1317 CENTRE PKWY,Block Level,CENTRE PKWY,,-84.476330888570672,37.980774816397123
 186508,2014/11/25 00:00:00.000,1668 WHARTON WAY,,"MECHANICAL, SINGLE FAMILY", 4153.0,RML CONSTRUCTION ,STIVERS HVAC INC,1668 WHARTON WAY,Block Level,WHARTON WAY,,-84.394532810152739,38.018228347541402
 162057,2011/02/10 00:00:00.000,421 HOLLYWOOD DR,,"GRADING, COMMERCIAL", 0.0,ALAN FOSTER,ALAN FOSTER,421 HOLLYWOOD DR,Block Level,HOLLYWOOD DR,,-84.494033281042206,38.029443416200095
 183568,2014/06/19 00:00:00.000,3355 TATES CREEK RD,,"MECHANICAL COMM. $2,001-$10,000", 7670.0,LANDSDOWNE CO ,FAYETTE HEATING & AIR CONDITIONING,3355 TATES CREEK RD,Block Level,TATES CREEK RD,,-84.49541620942027,37.994237942596087
 170118,2012/06/18 00:00:00.000,369 W VINE ST,,"MECHANICAL COMM. $25,001-$50,000", 0.0,MPVF LEXINGTON PARTNERS LLC,ALLSTATE HEATING & COOLING INC,369 W VINE ST,Block Level,W VINE ST,,-84.500280138313727,38.047937452748315
 166989,2012/01/03 00:00:00.000,250 WALTON AVE,,"MECHANICAL COMM. $25,001-$50,000", 0.0,WALKER PROPERTIES,BREWERS H V A C,250 WALTON AVE,Block Level,WALTON AVE,,-84.480539605986309,38.040705779175575
 162343,2011/03/04 00:00:00.000,234 CATALPA RD,,"MECHANICAL COMM. $2,001-$10,000", 0.0,HAROLD HEMLOCK,MULLIS INC,234 CATALPA RD,Block Level,CATALPA RD,,-84.48259796153819,38.027172954016002
 183783,2014/06/30 00:00:00.000,1677 WHARTON WAY,,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,1677 WHARTON WAY,Block Level,WHARTON WAY,,-84.394532810152739,38.018228347541402
 185775,2014/10/20 00:00:00.000,349 SOUTHLAND DR,,SIGNS , 2980.0,VACUFLO OF KENTUCKY,LEXINGTON TENT & AWNING CO,349 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.525001834922278,38.016855094614819
 185755,2014/10/14 00:00:00.000,835 NATIONAL AVE,,REMOD. GEN. BUSINESS OFFICE/BLDG., 50000.0,GREEN SOURCE,WALKER PROPERTIES,835 NATIONAL AVE,Block Level,NATIONAL AVE,,-84.475525763073449,38.038797477202138
 187378,2015/02/05 00:00:00.000,195 LIFE LN,SENIOR CENTER,"MECHANICAL COMM. $900,001-$1,000,000", 2000000.0,LFUCG,TECO MECHANICAL CONTRACTOR INC,195 LIFE LN,Block Level,LIFE LN,,-84.460134562189126,38.018318661034954
 178287,2013/08/29 00:00:00.000,734 NATIONAL AVE,STE 110,"MECHANICAL COMM. $10,001-$25,000", 0.0,WALKER PROPERTIES,BREWERS H V A C,734 NATIONAL AVE,Block Level,NATIONAL AVE,,-84.478948243193486,38.040457751028221
 177603,2013/07/24 00:00:00.000,313 S ASHLAND AVE,,SIGNS , 4000.0,ATHENIAN GRILL,ALT32 ARCHITECTURE/DESIGN,313 S ASHLAND AVE,Block Level,S ASHLAND AVE,,-84.490701465985893,38.030752436579128
 163563,2011/05/16 00:00:00.000,1315 WINCHESTER RD,#351,"MECHANICAL COMM. $10,001-$25,000", 0.0,B.C.WOOD PROPERTIES,G & B REPAIR SERVICE,1315 WINCHESTER RD,Block Level,WINCHESTER RD,,-84.457765901744139,38.042805514169956
 180689,2014/01/16 00:00:00.000,369 W VINE ST,UNIT 2103,"MECHANICAL, MULTI-FAMILY", 6000.0,TERRY KINZER ,DISPONETTE SERVICE CO INC,369 W VINE ST,Block Level,W VINE ST,,-84.500280138313727,38.047937452748315
 165601,2011/09/16 00:00:00.000,140 BURT RD,,"MECHANICAL COMM. $2,001-$10,000", 0.0,MIKE BERNARD,FAYETTE HEATING & AIR CONDITIONING,140 BURT RD,Block Level,BURT RD,,-84.518991442932148,38.007284070549161
